TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-25 03:31:38,1771990298097,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,p8hxn-1771990297953-6f1b011d78d4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/rewards,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:38,1771990298259,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,p8hxn-1771990297953-6f1b011d78d4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/rewards,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] getBalance: 158.5ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:38,1771990298259,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,p8hxn-1771990297953-6f1b011d78d4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/rewards,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /rewards queries: 158.7ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:38,1771990298259,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,p8hxn-1771990297953-6f1b011d78d4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/rewards,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /rewards total: 161.6ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:37,1771990297953,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,p8hxn-1771990297953-6f1b011d78d4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/rewards.rsc,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,172,iad1,303,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMBEZXM2QTW8ZNF66WHHQ,NweeIQ4kBRif,1
2026-02-25 03:31:37,1771990297953,himo-na.vercel.app/rewards,GET,_rsc=lc8ex,200,p8hxn-1771990297953-6f1b011d78d4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,61,sfo1,285,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMBBEHPFJEN4301ZB42HH,ScqwWA5QO9rN,1
2026-02-25 03:31:37,1771990297766,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20gives%20you%20energy%3F&_rsc=1ak1d,200,p8hxn-1771990297766-b867b4af8694,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect/write.rsc,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,11,iad1,303,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMB9D2HSNHERRQ3S6SP91,NweeIQ4kBRif,1
2026-02-25 03:31:37,1771990297766,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20gives%20you%20energy%3F&_rsc=1ak1d,200,p8hxn-1771990297766-b867b4af8694,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,67,sfo1,285,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMB5PH7HET4W2EVE6AN8Q,ScqwWA5QO9rN,1
2026-02-25 03:31:37,1771990297690,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20did%20you%20learn%20about%20yourself%20recently%3F&_rsc=1ak1d,200,kc6bz-1771990297690-c1d2019c01f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect/write.rsc,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,9,iad1,303,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMB6Z17J7BAK8YJW7DQDS,NweeIQ4kBRif,1
2026-02-25 03:31:37,1771990297690,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20did%20you%20learn%20about%20yourself%20recently%3F&_rsc=1ak1d,200,kc6bz-1771990297690-c1d2019c01f3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,62,sfo1,285,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMB3CMV8B5CNDCED02GZZ,ScqwWA5QO9rN,1
2026-02-25 03:31:37,1771990297526,himo-na.vercel.app/login,GET,,304,mfg6b-1771990297526-faf049b6d596,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,5,sfo1,270,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMAW1SWBBSW2V7VQP6HP7,hQZDarSPGa97,2
2026-02-25 03:31:37,1771990297526,himo-na.vercel.app/login,GET,,304,mfg6b-1771990297526-faf049b6d596,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/login,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,35,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:37,1771990297458,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20gives%20you%20energy%3F&_rsc=1ig9m,200,nt4nr-1771990297458-a2abed51bf0d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect/write.rsc,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,10,iad1,303,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMB2MES6HBBFFJWSQ1JZ3,NweeIQ4kBRif,1
2026-02-25 03:31:37,1771990297458,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20gives%20you%20energy%3F&_rsc=1ig9m,200,nt4nr-1771990297458-a2abed51bf0d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,130,sfo1,285,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMAW1SWBBSW2V82G7RMSB,ScqwWA5QO9rN,1
2026-02-25 03:31:37,1771990297458,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=How%20are%20you%20feeling%20right%20now%2C%20honestly%3F&_rsc=1ak1d,200,kc6bz-1771990297458-aae9f7fc1090,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect/write.rsc,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,12,iad1,319,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMB02JJDB9M51M0JFMR5Z,l74QnyRqw4g7,1
2026-02-25 03:31:37,1771990297458,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=How%20are%20you%20feeling%20right%20now%2C%20honestly%3F&_rsc=1ak1d,200,kc6bz-1771990297458-aae9f7fc1090,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,73,sfo1,282,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMAW1SWBBSW2V7VQP6HP7,hQZDarSPGa97,2
2026-02-25 03:31:37,1771990297458,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20did%20you%20learn%20about%20yourself%20recently%3F&_rsc=1ig9m,200,ghdp2-1771990297458-e1fe2fb34976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect/write.rsc,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,7,iad1,303,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMB08HVMB5G056KANZNGJ,NweeIQ4kBRif,1
2026-02-25 03:31:37,1771990297458,himo-na.vercel.app/reflect/write,GET,type=prompted&prompt=What%20did%20you%20learn%20about%20yourself%20recently%3F&_rsc=1ig9m,200,ghdp2-1771990297458-e1fe2fb34976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,84,sfo1,284,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMAW1SWBBSW2V80M99H34,NOzXduDoxRbf,1
2026-02-25 03:31:37,1771990297457,himo-na.vercel.app/manifest.webmanifest,GET,,307,kc6bz-1771990297457-af00616b9a9f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,8,sfo1,283,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMAVZ4ZZXEVDXGTBWGR91,Yt71aKkae1qH,1
2026-02-25 03:31:37,1771990297457,himo-na.vercel.app/manifest.webmanifest,GET,,307,kc6bz-1771990297457-af00616b9a9f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/manifest.webmanifest,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,42,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:37,1771990297229,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,xb45w-1771990297081-e931b4d36454,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/reflect,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] getUser: 2.3ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:37,1771990297229,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,xb45w-1771990297081-e931b4d36454,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/reflect,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:37,1771990297385,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,xb45w-1771990297081-e931b4d36454,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/reflect,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /reflect parallel queries: 155.6ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:37,1771990297386,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,xb45w-1771990297081-e931b4d36454,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/reflect,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /reflect total: 158.9ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:37,1771990297081,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,xb45w-1771990297081-e931b4d36454,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/reflect.rsc,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,168,iad1,319,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMAKSYCYJE8ZPJC9RPKWQ,l74QnyRqw4g7,1
2026-02-25 03:31:37,1771990297081,himo-na.vercel.app/reflect,GET,_rsc=j113b,200,xb45w-1771990297081-e931b4d36454,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,66,sfo1,283,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMAG78YJDK46S26F0Z4YB,Yt71aKkae1qH,1
2026-02-25 03:31:36,1771990296723,himo-na.vercel.app/login,GET,,304,jgcwh-1771990296723-8badbe44121f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,9,sfo1,281,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMA5H85RKATBTKMJNQQ0M,Yt71aKkae1qH,1
2026-02-25 03:31:36,1771990296723,himo-na.vercel.app/login,GET,,304,jgcwh-1771990296723-8badbe44121f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/login,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,64,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:36,1771990296647,himo-na.vercel.app/manifest.webmanifest,GET,,307,kc6bz-1771990296647-8d799fdbd7e6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,10,sfo1,281,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DMA2NZ1J6YGDHMJW2E5PE,Yt71aKkae1qH,1
2026-02-25 03:31:36,1771990296647,himo-na.vercel.app/manifest.webmanifest,GET,,307,kc6bz-1771990296647-8d799fdbd7e6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/manifest.webmanifest,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,44,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:36,1771990296416,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,w54s8-1771990296242-5c220c2fafc9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/goals,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] getUser: 2.3ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:36,1771990296416,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,w54s8-1771990296242-5c220c2fafc9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/goals,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:36,1771990296574,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,w54s8-1771990296242-5c220c2fafc9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/goals,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /goals query: 157.4ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:36,1771990296574,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,w54s8-1771990296242-5c220c2fafc9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/goals,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /goals total: 160.3ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:36,1771990296242,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,w54s8-1771990296242-5c220c2fafc9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/goals.rsc,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,169,iad1,318,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DM9TC6SEVVW4KSS66JS7Y,l74QnyRqw4g7,1
2026-02-25 03:31:36,1771990296242,himo-na.vercel.app/goals,GET,_rsc=v4o00,200,w54s8-1771990296242-5c220c2fafc9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,86,sfo1,281,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DM9P2XY02QRCG67JP7ACY,Yt71aKkae1qH,1
2026-02-25 03:31:36,1771990296000,himo-na.vercel.app/login,GET,,304,kc6bz-1771990296000-6c4fc44019d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,9,sfo1,279,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DM9EFSZD093YWWVZ12H6Q,Yt71aKkae1qH,1
2026-02-25 03:31:36,1771990296000,himo-na.vercel.app/login,GET,,304,kc6bz-1771990296000-6c4fc44019d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/login,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,45,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:35,1771990295931,himo-na.vercel.app/manifest.webmanifest,GET,,307,kc6bz-1771990295931-c651cd330c07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,middleware,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,8,sfo1,278,2048,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,01KJ9DM9C967EY6VBMWQ589KAS,Yt71aKkae1qH,1
2026-02-25 03:31:35,1771990295931,himo-na.vercel.app/manifest.webmanifest,GET,,307,kc6bz-1771990295931-c651cd330c07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/manifest.webmanifest,himo-na.vercel.app,self-care-o0r9t9mtz-kris-perezzs-projects.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,42,pdx1,,,,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:35,1771990295682,himo-na.vercel.app/home,GET,_rsc=16c0n,200,pvbqf-1771990295524-2648ba8d1b69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/home,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] getUser: 3.7ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:35,1771990295682,himo-na.vercel.app/home,GET,_rsc=16c0n,200,pvbqf-1771990295524-2648ba8d1b69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/home,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,Using the user object as returned from supabase.auth.getSession() or from some supabase.auth.onAuthStateChange() events could be insecure! This value comes directly from the storage medium (usually cookies on the server) and may not be authentic. Use supabase.auth.getUser() instead which authenticates the data by contacting the Supabase Auth server.,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:35,1771990295816,himo-na.vercel.app/home,GET,_rsc=16c0n,200,pvbqf-1771990295524-2648ba8d1b69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/home,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] getBalance: 134.8ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
2026-02-25 03:31:35,1771990295861,himo-na.vercel.app/home,GET,_rsc=16c0n,200,pvbqf-1771990295524-2648ba8d1b69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",info,production,main,MISS,function,/home,himo-na.vercel.app,himo-na.vercel.app,dpl_7NSWDaXBUQraDyxUfdCu1hnFJgrb,,,,,[server] /home queries: 180.7ms,prj_5VMwLoi8gbQoVOauhp8ZkFtJNAaY,,,,,
